id,list_name,party,session,type,date,value,donated_to_charity,party_donation,description,sub_entry
3912,"Fuller, Richard",Conservative,2010-11,directorship,2010-08-19,1175.73,False,False,"Chairman, Enterprise Care Group Limited; social work without accommodation.  Address:  Universal Square, Devonshire Street North, Manchester M12 6JH.  Payments received (via Arkolas Limited, see above):","July 2020, £1175.73. Hours: 10 hrs. (Registered 19 August 2010)"
3912,"Fuller, Richard",Conservative,2010-11,directorship,2010-08-19,416.67,False,False,"Chairman, Bloomsbury KG Limited and Bloomsbury Home Care Limited; social work without accommodation.  Address:  2 The Marketplace, Station Road, Thorpe Le Soken CO16 OHY.  Payments received:","May 2010, £416.67.  Hours: 5 hrs. (Registered 19 August 2010)"
3912,"Fuller, Richard",Conservative,2010-11,directorship,2010-08-19,416.67,False,False,"Chairman, Bloomsbury KG Limited and Bloomsbury Home Care Limited; social work without accommodation.  Address:  2 The Marketplace, Station Road, Thorpe Le Soken CO16 OHY.  Payments received:","June 2010, £416.67.  Hours: 5 hrs. (Registered 19 August 2010)"
3912,"Fuller, Richard",Conservative,2010-11,directorship,2010-08-19,416.67,False,False,"Chairman, Bloomsbury KG Limited and Bloomsbury Home Care Limited; social work without accommodation.  Address:  2 The Marketplace, Station Road, Thorpe Le Soken CO16 OHY.  Payments received:","July 2010, £416.67.  Hours: 5 hrs. (Registered 19 August 2010)"
3912,"Fuller, Richard",Conservative,2010-11,sponsorship,2010-06-04,3000.0,False,True,Donor: John Watson,
3912,"Fuller, Richard",Conservative,2010-11,sponsorship,2010-06-04,2000.0,False,True,Donor: Nicholas Christodoulou,
3912,"Fuller, Richard",Conservative,2010-11,sponsorship,2010-06-04,1750.0,False,True,Donor: Lisa Giles,
3912,"Fuller, Richard",Conservative,2010-11,sponsorship,2010-06-04,1750.0,False,True,Donor: Andrew Giles,
3912,"Fuller, Richard",Conservative,2010-11,sponsorship,2010-06-04,2500.0,False,True,Donor: Hazem Ben-Gacem,
3912,"Fuller, Richard",Conservative,2010-11,sponsorship,2010-06-04,2500.0,False,True,Donor: Portcullis Club,
3912,"Fuller, Richard",Conservative,2010-11,sponsorship,2010-06-04,2000.0,False,True,Donor: Steve McMillan,
3912,"Fuller, Richard",Conservative,2010-11,sponsorship,2010-06-04,3500.0,False,True,Donor: Robert Mackay,
87,"Gale, Roger",Conservative,2010-11,employment,2010-03-03,50.0,True,False,"Populus Ltd, Northburgh House, 10 Northburgh Street, London EC1V 0AT. Survey completed on 2 March 2010. £50 donated direct to charity. Hours: 30 mins. (Registered 3 March 2010)",
87,"Gale, Roger",Conservative,2010-11,sponsorship,2010-05-25,2500.0,False,True,Donor: G. Collins & Sons,
87,"Gale, Roger",Conservative,2010-11,sponsorship,2010-05-25,2000.0,False,True,Donor: Tony and Barbara Yerolemou,
87,"Gale, Roger",Conservative,2010-11,oversees_visit,2009-12-10,650.0,False,False,Donor: Municipality of Morphou and the Association of Cypriot Municipalities,
87,"Gale, Roger",Conservative,2010-11,oversees_visit,2010-01-20,1039.38,False,False,Donor: Voluntary Service Overseas,
184,"Gapes, Mike",Labour,2010-11,oversees_visit,2010-06-04,3500.0,False,False,Donor: State of Qatar,
146,"Gardiner, Barry",Labour,2010-11,directorship,2011-01-01,2500.0,False,False,"Reynolds Partners Ltd, Grand Buildings 1-3 The Strand, London WC2N 5HE; investment bank. (£15,001–£20,000)","Received three payments totalling £2,500 between 23 March and 28 May 2010 for directors’ meetings and advice. Hours 15.  Registered 23June 2010)"
146,"Gardiner, Barry",Labour,2010-11,oversees_visit,2010-03-16,7315.51,False,False,Donor: GLOBE International,
146,"Gardiner, Barry",Labour,2010-11,oversees_visit,2010-04-07,722.1,False,False,Donor: GLOBE International,
337,"Garnier, Edward",Conservative,2010-11,employment,2009-10-01,1500.0,False,False,"Consultant on legal and public policy issues to Greenwoods Solicitors, 18 Bedford Square, London, WC1B 3JA until my appointment as a Minister. (£15,001–£20,000)",Received £1500 for legal consultancy work in September 2009. Hours: 2hrs.  (Registered 1 October 2009)
337,"Garnier, Edward",Conservative,2010-11,employment,2009-12-30,4500.0,False,False,"Consultant on legal and public policy issues to Greenwoods Solicitors, 18 Bedford Square, London, WC1B 3JA until my appointment as a Minister. (£15,001–£20,000)","Received £4500 for legal consultancy work in October, November and December 2009. Hours: 6 hrs. (Registered 30 December 2009)"
337,"Garnier, Edward",Conservative,2010-11,employment,2010-03-03,3000.0,False,False,"Consultant on legal and public policy issues to Greenwoods Solicitors, 18 Bedford Square, London, WC1B 3JA until my appointment as a Minister. (£15,001–£20,000)","Received £3,000 for legal consultancy work in January and February 2010. Hours: 4 hrs. (Registered 3 March 2010)"
337,"Garnier, Edward",Conservative,2010-11,employment,2010-08-12,1500.0,False,False,"Consultant on legal and public policy issues to Greenwoods Solicitors, 18 Bedford Square, London, WC1B 3JA until my appointment as a Minister. (£15,001–£20,000)","Received £1,500 for legal consultancy work in May 2010. Hours: 2 hrs. (Registered 12 August 2010)"
337,"Garnier, Edward",Conservative,2010-11,employment,2010-04-06,3000.0,False,False,"Consultant on legal and public policy issues to Greenwoods Solicitors, 18 Bedford Square, London, WC1B 3JA until my appointment as a Minister. (£15,001–£20,000)","Received £3,000 for legal consultancy work in March and April 2010. Hours: 4 hrs. (Registered 6 April 2010)"
337,"Garnier, Edward",Conservative,2010-11,employment,2009-10-01,1647.55,False,False,"Recorder for the Ministry of Justice. Address: Ministry of Justice, 102 Petty France, London, SW1H 9AJ. I shall not sit while a Minister.",Received £1647.55 for sitting as a recorder in Nottingham Crown Court (24-28 August 2009).  Hours: 40hrs. (Registered 1 October 2009)
337,"Garnier, Edward",Conservative,2010-11,employment,2009-10-01,988.53,False,False,"Recorder for the Ministry of Justice. Address: Ministry of Justice, 102 Petty France, London, SW1H 9AJ. I shall not sit while a Minister.",Received £988.53 for sitting as a recorder in Northampton Crown Court (2-4 September 2009).  Hours: 24hrs.  (Registered 1 October 2009)
337,"Garnier, Edward",Conservative,2010-11,employment,2009-10-01,1647.55,False,False,"Recorder for the Ministry of Justice. Address: Ministry of Justice, 102 Petty France, London, SW1H 9AJ. I shall not sit while a Minister.",Received £1647.55 for sitting as a recorder in Kingston Crown Court (7-11 September 2009).  Hours: 40hrs. (Registered 1 October 2009)
337,"Garnier, Edward",Conservative,2010-11,employment,2009-10-11,83.82,False,False,"Recorder for the Ministry of Justice. Address: Ministry of Justice, 102 Petty France, London, SW1H 9AJ. I shall not sit while a Minister.",Received £83.82 for sitting as a recorder in Nottingham Crown Court (21 September 2009). Hours: 1hr. (Registered 11 October 2009)
337,"Garnier, Edward",Conservative,2010-11,sponsorship,2010-06-10,6000.0,False,True,Donor: Leicester Asian Business Association,
337,"Garnier, Edward",Conservative,2010-11,gift,2009-10-20,850.0,False,False,Donor: Mr Christopher Saunders,
337,"Garnier, Edward",Conservative,2010-11,oversees_visit,2010-02-25,2000.0,False,False,Donor: Conservative Friends of Israel,
4074,"Garnier, Mark",Conservative,2010-11,employment,2010-05-27,400.0,False,False,"Consultant for Augmentor, a business consultancy. Address: 19 Victoria Street, Burnham on Sea, Somerset TA8 1AL. Payments of circa £400 plus VAT per month made to Severn Capital. Hours: approx 8 hrs per month. (Registered 27 May 2010)",
4074,"Garnier, Mark",Conservative,2010-11,client,2010-05-27,500.0,False,False,"Chromogenex PLC, Units 1-2 Heol Rhosyn, Dafen Ind. Est., Llanelli, Carmarthenshire SA14 8QG. Manufacturer of medical lasers. Chromogenex is billed monthly by Augmentor (see category 2 above). Payments from Chromogenex to Augmentor are made once or twice a year. Augmentor is then billed by Severn Capital (see category 1 above and category 9 below) which then pays Mr Garnier about once a year. Payments of circa £500 + VAT per month made to Augmentor. Hours: approx 8 hrs per month. (Registered 27 May 2010)",
4074,"Garnier, Mark",Conservative,2010-11,sponsorship,2010-05-27,3000.0,False,True,Donor: Association of Conservative Clubs Ltd,
4074,"Garnier, Mark",Conservative,2010-11,sponsorship,2010-05-27,2000.0,False,True,Donor: Graham Silk,
4074,"Garnier, Mark",Conservative,2010-11,sponsorship,2010-05-27,3000.0,False,True,Donor: Midlands Industrial Council,
227,"George, Andrew",Liberal Democrat,2010-11,employment,2009-12-08,75.0,True,False,"BPRI, 24-28 Bloomsbury Way, London, WC1A 2PX.","5 November 2009, completed survey. Fee of £75 donated to charity. Hours: 35 mins. (Registered 8 December 2009)"
227,"George, Andrew",Liberal Democrat,2010-11,employment,2009-12-08,50.0,True,False,"BPRI, 24-28 Bloomsbury Way, London, WC1A 2PX.","Mid-August 2009, received fee of £50 for completing a survey. Fee donated to charity. Hours: 30 mins. (Registered 8 December 2009)"
227,"George, Andrew",Liberal Democrat,2010-11,employment,2009-12-08,75.0,True,False,"BPRI, 24-28 Bloomsbury Way, London, WC1A 2PX.","5 November 2009, completed survey. Fee of £75 donated to charity. Hours: 30 mins. (Registered 8 December 2009)"
227,"George, Andrew",Liberal Democrat,2010-11,employment,2009-12-08,75.0,True,False,"BPRI, 24-28 Bloomsbury Way, London, WC1A 2PX.","26 November 2009, completed survey. Fee of £75 donated to charity. Hours: 40 mins. (Registered 8 December 2009)"
227,"George, Andrew",Liberal Democrat,2010-11,employment,2010-01-13,75.0,True,False,"BPRI, 24-28 Bloomsbury Way, London, WC1A 2PX.","November 2009, completed survey.  Fee of £75 donated to charity.  Hours: 30 mins. (Registered 13 January 2010)"
227,"George, Andrew",Liberal Democrat,2010-11,employment,2010-03-31,75.0,False,False,"BPRI, 24-28 Bloomsbury Way, London, WC1A 2PX.",Completed a survey. £75 donation to charity made on 15 March 2010. Hours: 35 mins. (Registered 31 March 2010)
227,"George, Andrew",Liberal Democrat,2010-11,employment,2010-07-22,75.0,False,False,"BPRI, 24-28 Bloomsbury Way, London, WC1A 2PX.",Completed a survey. £75 donation to charity made on 24 June 2010. Hours: 45 mins. (Registered 22 July 2010)
227,"George, Andrew",Liberal Democrat,2010-11,employment,2010-08-03,75.0,False,False,"BPRI, 24-28 Bloomsbury Way, London, WC1A 2PX.",Completed a survey. £75 donation to charity made on 30 July 2010. Hours: 40 mins. (Registered 3 August 2010)
227,"George, Andrew",Liberal Democrat,2010-11,employment,2009-12-08,50.0,True,False,"Populus Ltd, Northburgh House, 
10 Northburgh Street
, 
London
, 
EC1V 0AT
. 26 November 2009, completed survey. Fee of £50 donated to charity. Hours: 10 mins. (Registered 8 December 2009)",
227,"George, Andrew",Liberal Democrat,2010-11,employment,2010-08-03,150.0,True,False,"Ipsos Mori, 79-81 borough Road London SE1 1FY.On 28 July 2010 completed a survey and the company donated £150 to a local charity or voluntary organisation. (Registered 3 August 2010)",
1416,"Gildernew, Michelle",Sinn Fein,2010-11,employment,2010-02-02,3591.75,False,False,Member of the Northern Ireland Assembly. Hours: 110 hours per month. The hours are difficult to calculate as the roles of MP and MLA are often combined.,"29 July 2009, gross monthly salary of £3591.75 (Registered 2 February 2010)"
1416,"Gildernew, Michelle",Sinn Fein,2010-11,employment,2010-02-02,3591.75,False,False,Member of the Northern Ireland Assembly. Hours: 110 hours per month. The hours are difficult to calculate as the roles of MP and MLA are often combined.,"26 August 2009, gross monthly salary of £3591.75 (Registered 2 February 2010)"
1416,"Gildernew, Michelle",Sinn Fein,2010-11,employment,2010-02-02,3591.75,False,False,Member of the Northern Ireland Assembly. Hours: 110 hours per month. The hours are difficult to calculate as the roles of MP and MLA are often combined.,"28 September 2009, gross monthly salary of £3591.75 (Registered 2 February 2010)"
1416,"Gildernew, Michelle",Sinn Fein,2010-11,employment,2010-02-02,3591.75,False,False,Member of the Northern Ireland Assembly. Hours: 110 hours per month. The hours are difficult to calculate as the roles of MP and MLA are often combined.,"28 October 2009, gross monthly salary of £3591.75 (Registered 2 February 2010)"
1416,"Gildernew, Michelle",Sinn Fein,2010-11,employment,2010-02-02,3591.75,False,False,Member of the Northern Ireland Assembly. Hours: 110 hours per month. The hours are difficult to calculate as the roles of MP and MLA are often combined.,"26 November 2009, gross monthly salary of £3591.75 (Registered 2 February 2010)"
1416,"Gildernew, Michelle",Sinn Fein,2010-11,employment,2010-02-02,3591.75,False,False,Member of the Northern Ireland Assembly. Hours: 110 hours per month. The hours are difficult to calculate as the roles of MP and MLA are often combined.,"18 December 2009, gross monthly salary of £3591.75 (Registered 2 February 2010)"
1416,"Gildernew, Michelle",Sinn Fein,2010-11,employment,2010-02-02,3591.75,False,False,Member of the Northern Ireland Assembly. Hours: 110 hours per month. The hours are difficult to calculate as the roles of MP and MLA are often combined.,"27 January 2010, gross monthly salary of £3591.75 (Registered 2 February 2010)"
1416,"Gildernew, Michelle",Sinn Fein,2010-11,employment,2010-06-21,3591.75,False,False,Member of the Northern Ireland Assembly. Hours: 110 hours per month. The hours are difficult to calculate as the roles of MP and MLA are often combined.,"24 February 2010, gross monthly salary of £3591.75 (Registered 21 June 2010)"
1416,"Gildernew, Michelle",Sinn Fein,2010-11,employment,2010-06-21,3591.75,False,False,Member of the Northern Ireland Assembly. Hours: 110 hours per month. The hours are difficult to calculate as the roles of MP and MLA are often combined.,"29 March 2010, gross monthly salary of £3591.75 (Registered 21 June 2010)"
1416,"Gildernew, Michelle",Sinn Fein,2010-11,employment,2010-06-21,3591.75,False,False,Member of the Northern Ireland Assembly. Hours: 110 hours per month. The hours are difficult to calculate as the roles of MP and MLA are often combined.,"28 April 2010, gross monthly salary of £3591.75 (Registered 21 June 2010)"
1416,"Gildernew, Michelle",Sinn Fein,2010-11,employment,2010-06-21,3591.75,False,False,Member of the Northern Ireland Assembly. Hours: 110 hours per month. The hours are difficult to calculate as the roles of MP and MLA are often combined.,"29 May 2010, gross monthly salary of £3591.75 (Registered 21 June 2010)"
1416,"Gildernew, Michelle",Sinn Fein,2010-11,employment,2010-02-02,3150.09,False,False,Minister in Northern Ireland Assembly. Hours: 215 hours per month.,"29 July 2009, gross monthly salary of £3150.09 (Registered 2 February 2010)"
1416,"Gildernew, Michelle",Sinn Fein,2010-11,employment,2010-02-02,3150.09,False,False,Minister in Northern Ireland Assembly. Hours: 215 hours per month.,"26 August 2009, gross monthly salary of  £3150.09 (Registered 2 February 2010)"
1416,"Gildernew, Michelle",Sinn Fein,2010-11,employment,2010-02-02,3150.09,False,False,Minister in Northern Ireland Assembly. Hours: 215 hours per month.,"28 September 2009, gross monthly salary of £3150.09 (Registered 2 February 2010)"
1416,"Gildernew, Michelle",Sinn Fein,2010-11,employment,2010-02-02,3150.09,False,False,Minister in Northern Ireland Assembly. Hours: 215 hours per month.,"28 October 2009, gross monthly salary of £3150.09 (Registered 2 February 2010)"
1416,"Gildernew, Michelle",Sinn Fein,2010-11,employment,2010-02-02,3150.09,False,False,Minister in Northern Ireland Assembly. Hours: 215 hours per month.,"26 November 2009, gross monthly salary of £3150.09 (Registered 2 February 2010)"
1416,"Gildernew, Michelle",Sinn Fein,2010-11,employment,2010-02-02,3150.09,False,False,Minister in Northern Ireland Assembly. Hours: 215 hours per month.,"18 December 2009, gross monthly salary of £3150.09 (Registered 2 February 2010)"
1416,"Gildernew, Michelle",Sinn Fein,2010-11,employment,2010-02-02,3150.09,False,False,Minister in Northern Ireland Assembly. Hours: 215 hours per month.,"27 January 2010, gross monthly salary of £3150.09 (Registered 2 February 2010)"
1416,"Gildernew, Michelle",Sinn Fein,2010-11,employment,2010-06-21,3150.09,False,False,Minister in Northern Ireland Assembly. Hours: 215 hours per month.,"24 February 2010, gross monthly salary of £3150.09 (Registered 21 June 2010)"
1416,"Gildernew, Michelle",Sinn Fein,2010-11,employment,2010-06-21,3150.09,False,False,Minister in Northern Ireland Assembly. Hours: 215 hours per month.,"29 March 2010, gross monthly salary of £3150.09 (Registered 21 June 2010)"
1416,"Gildernew, Michelle",Sinn Fein,2010-11,employment,2010-06-21,3150.09,False,False,Minister in Northern Ireland Assembly. Hours: 215 hours per month.,"28 April 2010, gross monthly salary of £3150.09 (Registered 21 June 2010)"
1416,"Gildernew, Michelle",Sinn Fein,2010-11,employment,2010-06-21,3150.09,False,False,Minister in Northern Ireland Assembly. Hours: 215 hours per month.,"29 May 2010, gross monthly salary of £3150.09 (Registered 21 June 2010)"
18,"Gillan, Cheryl",Conservative,2010-11,employment,2009-09-21,150.0,True,False,"Ipsos MORI, 79-81 Borough Road, London, SE1 1FY.",Fee of £150 received for completing survey. Estimated hours: 20-30mins. Fee donated to charity.  (Registered 21 September 2009)
18,"Gillan, Cheryl",Conservative,2010-11,employment,2010-02-01,50.0,True,False,"Ipsos MORI, 79-81 Borough Road, London, SE1 1FY.",Telephone survey completed on 1 February 2010. Fee of £50 donated directly to charity by Ipsos Mori. Hours: 20 mins. (Registered 1 February 2010)
18,"Gillan, Cheryl",Conservative,2010-11,employment,2010-03-03,65.0,True,False,"Ipsos MORI, 79-81 Borough Road, London, SE1 1FY.",Completed a survey. Fee of £65 donated directly to charity. Hours: 20 mins. (Registered 3 March 2010)
3965,"Gilmore, Sheila",Labour,2010-11,employment,2010-06-26,75.0,False,False,"Received £4,924 from Craigforth, 47 Stirling Business Centre, Wellqueen, Stirling SK8 2D2 for research and consultancy work undertaken before my election. Hours 25. (Registered 23 July 2010)",
4126,"Glindon, Mary",Labour,2010-11,sponsorship,2010-06-04,2059.02,False,True,Donor: GMB Northern Region,
4062,"Goldsmith, Zac",Conservative,2010-11,sponsorship,2010-06-08,15000.0,False,True,Donor: Ben Goldsmith,
4062,"Goldsmith, Zac",Conservative,2010-11,sponsorship,2010-06-08,15500.0,False,True,Donor: Trudie Styler,
4062,"Goldsmith, Zac",Conservative,2010-11,sponsorship,2010-06-08,3000.0,False,True,Donor: George Duffield,
4062,"Goldsmith, Zac",Conservative,2010-11,sponsorship,2010-06-08,1975.0,False,True,Donor: Simon Tindall,
4062,"Goldsmith, Zac",Conservative,2010-11,sponsorship,2010-06-08,20000.0,False,True,Donor: Altitude Broadcasting and Corporate Studios Ltd,
4062,"Goldsmith, Zac",Conservative,2010-11,sponsorship,2010-06-08,5000.0,False,True,Donor: Robin Birley,
4062,"Goldsmith, Zac",Conservative,2010-11,sponsorship,2010-06-08,22000.0,False,True,Donor: James Reuben,
4062,"Goldsmith, Zac",Conservative,2010-11,sponsorship,2010-06-08,3000.0,False,True,Donor: Stephen Brenninkmeijer,
4062,"Goldsmith, Zac",Conservative,2010-11,sponsorship,2010-06-08,10000.0,False,True,Donor: Investors in Private Capital Ltd,
4062,"Goldsmith, Zac",Conservative,2010-11,sponsorship,2010-06-08,10000.0,False,True,Donor: Aspinalls Club Ltd,
4062,"Goldsmith, Zac",Conservative,2010-11,sponsorship,2010-06-08,5000.0,False,True,Donor: Victoria Getty,
4062,"Goldsmith, Zac",Conservative,2010-11,sponsorship,2010-06-08,4999.0,False,True,Donor: Joseph Bamford,
4062,"Goldsmith, Zac",Conservative,2010-11,sponsorship,2010-06-08,2500.0,False,True,Donor: James Arbib,
1562,"Goodwill, Robert",Conservative,2010-11,employment,2009-09-21,40.0,False,False,"Farmer (see Category 8).  Work carried out for R. W. Goodwill, Southwood Farm, Terrington, York.",£40 for tractor driving.  Hours: 4hrs.  (Registered 21 September 2009)
1562,"Goodwill, Robert",Conservative,2010-11,employment,2009-09-21,60.0,False,False,"Farmer (see Category 8).  Work carried out for R. W. Goodwill, Southwood Farm, Terrington, York.",£60 for tractor driving.  Hours: 6hrs.  (Registered 21 September 2009)
1562,"Goodwill, Robert",Conservative,2010-11,sponsorship,2010-06-08,11000.0,False,True,Donor: Mountboon Investments Ltd,
1562,"Goodwill, Robert",Conservative,2010-11,gift,2010-06-08,8000.0,False,False,Donor: Grand Central Trains,
1571,"Gove, Michael",Conservative,2010-11,employment,2009-09-10,5750.0,False,False,"Contract with Times Newspapers Limited to supply a set number of articles. Address: News International Limited, 1 Virginia Street, London, E98 1XY. (£60,001-£65,000)","20 August 2009, received payment of £5,750 for three articles I wrote in August for The Times.   Hours:  3 hrs. (Registered 10 September 2009)"
1571,"Gove, Michael",Conservative,2010-11,employment,2009-10-21,5750.0,False,False,"Contract with Times Newspapers Limited to supply a set number of articles. Address: News International Limited, 1 Virginia Street, London, E98 1XY. (£60,001-£65,000)","20 September 2009, received payment of £5750 for three articles. Hours: 3 hrs. (Registered 21 October 2009)"
1571,"Gove, Michael",Conservative,2010-11,employment,2009-10-30,5750.0,False,False,"Contract with Times Newspapers Limited to supply a set number of articles. Address: News International Limited, 1 Virginia Street, London, E98 1XY. (£60,001-£65,000)","20 October 2009, received payment of £5750 for four articles.  Hours:  4 hours. (Registered 30 October 2009)"
1571,"Gove, Michael",Conservative,2010-11,employment,2009-12-24,5750.0,False,False,"Contract with Times Newspapers Limited to supply a set number of articles. Address: News International Limited, 1 Virginia Street, London, E98 1XY. (£60,001-£65,000)","20 November 2009, received payment of £5750. Hours: 4 hrs. (Registered 24 December 2009)"
1571,"Gove, Michael",Conservative,2010-11,employment,2010-01-06,5750.0,False,False,"Contract with Times Newspapers Limited to supply a set number of articles. Address: News International Limited, 1 Virginia Street, London, E98 1XY. (£60,001-£65,000)","20 December 2009, received payment of £5750. Hours: 4 hrs. (Registered 6 January 2010)"
1571,"Gove, Michael",Conservative,2010-11,employment,2009-10-21,115.0,False,False,"Contract with Times Newspapers Limited to supply a set number of articles. Address: News International Limited, 1 Virginia Street, London, E98 1XY. (£60,001-£65,000)","26 September 2009, received payment of £115 for appearing on BBC News Dateline. Hours: 30 mins. (Registered 21 October 2009)"
1571,"Gove, Michael",Conservative,2010-11,employment,2009-12-24,747.5,False,False,"Contract with Times Newspapers Limited to supply a set number of articles. Address: News International Limited, 1 Virginia Street, London, E98 1XY. (£60,001-£65,000)","16 December 2009, received £747.50 from the BBC for an appearance on Newsnight Review. Hours: 4 hrs. (Registered 24 December 2009)"
1571,"Gove, Michael",Conservative,2010-11,employment,2010-02-02,176.25,False,False,"Contract with Times Newspapers Limited to supply a set number of articles. Address: News International Limited, 1 Virginia Street, London, E98 1XY. (£60,001-£65,000)",Received payments of £793.13 on 15 January 2010 and £176.25 on 3 February 2010 for appearing on BBC Newsnight Late Review. Hours: 4 hrs. (Registered 2 February 2010)
1571,"Gove, Michael",Conservative,2010-11,employment,2009-10-30,565.23,False,False,"Contract with Times Newspapers Limited to supply a set number of articles. Address: News International Limited, 1 Virginia Street, London, E98 1XY. (£60,001-£65,000)","20 October 2009, received payment of £565.23.  Hours:  4 hours. (Registered 30 October 2009)"
1571,"Gove, Michael",Conservative,2010-11,employment,2010-01-19,565.23,False,False,"Contract with Times Newspapers Limited to supply a set number of articles. Address: News International Limited, 1 Virginia Street, London, E98 1XY. (£60,001-£65,000)","15 January 2010, received £565.23 for work as Editor. Hours: 4 hrs. (Registered 19 January 2010)"
1571,"Gove, Michael",Conservative,2010-11,employment,2010-03-23,2300.0,False,False,"Contract with Times Newspapers Limited to supply a set number of articles. Address: News International Limited, 1 Virginia Street, London, E98 1XY. (£60,001-£65,000)","15 March 2010, received payment of £2,300 for five articles in 2009 for Building Magazine.  Hours:  5 hrs. (Registered 23 March 2010)"
1571,"Gove, Michael",Conservative,2010-11,employment,2009-09-10,862.5,False,False,"Contract with Times Newspapers Limited to supply a set number of articles. Address: News International Limited, 1 Virginia Street, London, E98 1XY. (£60,001-£65,000)","14 August 2009, payment of £862.50 including VAT for three articles for Scotland on Sunday.   Hours worked: 3 hrs. (Registered 10 September 2009)"
1571,"Gove, Michael",Conservative,2010-11,employment,2009-10-12,1150.0,False,False,"Contract with Times Newspapers Limited to supply a set number of articles. Address: News International Limited, 1 Virginia Street, London, E98 1XY. (£60,001-£65,000)","15 September 2009, payment of £1,150 including VAT for four articles for Scotland on Sunday.  Hours worked:  4 hrs. (Registered 12 October 2009)"
1571,"Gove, Michael",Conservative,2010-11,employment,2009-11-25,862.5,False,False,"Contract with Times Newspapers Limited to supply a set number of articles. Address: News International Limited, 1 Virginia Street, London, E98 1XY. (£60,001-£65,000)","13 October 2009, payment of £862.50 including VAT for three articles published in Scotland on Sunday. Hours: 3 hrs. (Registered 25 November 2009)"
1571,"Gove, Michael",Conservative,2010-11,employment,2009-11-25,862.5,False,False,"Contract with Times Newspapers Limited to supply a set number of articles. Address: News International Limited, 1 Virginia Street, London, E98 1XY. (£60,001-£65,000)","15 November 2009, payment of £862.50 including VAT for three articles published in Scotland on Sunday. Hours: 3 hrs. (Registered 25 November 2009)"
1571,"Gove, Michael",Conservative,2010-11,employment,2009-12-24,287.5,False,False,"Contract with Times Newspapers Limited to supply a set number of articles. Address: News International Limited, 1 Virginia Street, London, E98 1XY. (£60,001-£65,000)","15 December 2009, received £287.50 for an article in Scotland on Sunday. Hours: 1 hr. (Registered 24 December 2009)"
1571,"Gove, Michael",Conservative,2010-11,sponsorship,2010-05-26,10000.0,False,True,Donor: MSG Commercial Ltd,
1571,"Gove, Michael",Conservative,2010-11,sponsorship,2010-05-26,10000.0,False,True,Donor: Tullow Oil plc,
1571,"Gove, Michael",Conservative,2010-11,sponsorship,2010-05-26,2000.0,False,True,Donor: London and Bath Estates Group Ltd,
1571,"Gove, Michael",Conservative,2010-11,sponsorship,2010-05-26,10000.0,False,True,Donor: Magna Carta Club,
1571,"Gove, Michael",Conservative,2010-11,sponsorship,2009-11-11,2000.0,False,False,Donor: Norma Stephenson,
1571,"Gove, Michael",Conservative,2010-11,sponsorship,2009-11-11,1300.0,False,False,Donor: Barry Price,
1571,"Gove, Michael",Conservative,2010-11,sponsorship,2009-11-11,5000.0,False,False,Donor: Manrows Ltd,
1571,"Gove, Michael",Conservative,2010-11,sponsorship,2009-11-11,2530.0,False,False,Donor: Knight Security Ltd,
1571,"Gove, Michael",Conservative,2010-11,sponsorship,2009-11-11,17500.0,False,False,Donor: Magna Carta Club,
1571,"Gove, Michael",Conservative,2010-11,sponsorship,2009-11-11,1293.75,False,False,Donor: Graham Wooldridge,
1571,"Gove, Michael",Conservative,2010-11,sponsorship,2009-11-11,1500.0,False,False,Donor: David Meller,
1571,"Gove, Michael",Conservative,2010-11,sponsorship,2009-11-11,25000.0,False,False,Donor: Charles Pugh,
1571,"Gove, Michael",Conservative,2010-11,sponsorship,2009-11-11,1500.0,False,False,Donor: Mr Romie Tager,
1571,"Gove, Michael",Conservative,2010-11,sponsorship,2009-11-25,5000.0,False,False,Donor: Perfect Travel,
1571,"Gove, Michael",Conservative,2010-11,sponsorship,2009-11-25,1000.0,False,False,Donor: Mr Romie Tager,
1571,"Gove, Michael",Conservative,2010-11,sponsorship,2009-11-25,1500.0,False,False,Donor: Edward Lee,
1571,"Gove, Michael",Conservative,2010-11,sponsorship,2009-11-25,2500.0,False,False,Donor: Alan Jacobs,
1571,"Gove, Michael",Conservative,2010-11,sponsorship,2009-11-25,1500.0,False,False,Donor: Mrs Hilda Worth,
1571,"Gove, Michael",Conservative,2010-11,sponsorship,2009-11-25,2500.0,False,False,Donor: Malcolm Offord,
1571,"Gove, Michael",Conservative,2010-11,sponsorship,2010-03-26,5000.0,False,False,Donor: John Spurling,
4018,"Grant, Helen",Conservative,2010-11,employment,2010-06-03,13796.1,False,False,"Designated Member of Grants Solicitors LLP, The Old Tithe Barn, Purley Way, Croydon, Surrey CRO 4RE.  I rarely practice as a solicitor but receive drawings from the firm.","Drawings in May 2010:  £13,796.10.  No hours worked since election. (Registered 3 June 2010)"
4018,"Grant, Helen",Conservative,2010-11,employment,2010-07-06,5842.0,False,False,"Designated Member of Grants Solicitors LLP, The Old Tithe Barn, Purley Way, Croydon, Surrey CRO 4RE.  I rarely practice as a solicitor but receive drawings from the firm.",Drawings in June 2010: £5842 (net).  No hours worked. (Registered 6 July 2010)
